age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
30,student,married,tertiary,no,5396,no,yes,telephone,14,aug,1656,44,89,26,unknown,no
40,housemaid,married,secondary,no,16225,yes,no,cellular,18,apr,1660,5,120,12,unknown,no
74,management,single,secondary,no,19750,no,no,cellular,27,aug,2729,23,98,2,unknown,yes
79,housemaid,married,tertiary,no,6064,yes,yes,cellular,25,apr,2631,42,324,26,unknown,yes
71,technician,married,tertiary,no,2769,yes,no,unknown,2,nov,2199,34,271,25,unknown,no
37,student,single,primary,no,11986,no,no,unknown,21,may,719,38,74,11,unknown,no
69,retired,married,secondary,no,6921,no,no,telephone,11,nov,1072,22,352,19,unknown,no
40,student,single,tertiary,no,-1684,yes,no,cellular,25,oct,3225,5,136,18,unknown,no
52,technician,married,secondary,no,-1925,no,no,telephone,24,nov,858,1,260,22,failure,no
84,student,married,tertiary,no,19453,yes,yes,cellular,1,jul,1316,26,211,27,failure,no
51,admin.,married,tertiary,no,9238,no,yes,cellular,19,jun,1603,18,375,4,unknown,no
50,retired,married,tertiary,no,-1797,no,yes,unknown,26,may,49,26,42,18,unknown,no
63,technician,single,secondary,no,5895,no,no,cellular,14,feb,2711,15,97,18,unknown,no
62,entrepreneur,single,tertiary,no,4567,no,no,cellular,9,may,2578,2,285,24,unknown,no
36,self-employed,single,primary,no,12046,yes,no,telephone,3,oct,3683,15,73,28,failure,no
32,technician,divorced,secondary,no,10480,yes,yes,telephone,27,jul,3131,11,127,11,unknown,no
83,entrepreneur,married,secondary,no,5460,no,no,cellular,14,nov,3238,45,31,27,unknown,no
56,management,divorced,tertiary,no,18159,no,no,unknown,20,jun,3273,20,215,24,failure,yes
35,admin.,divorced,tertiary,no,19942,no,no,cellular,3,jun,2904,47,272,4,failure,no
87,student,married,secondary,no,2355,yes,no,cellular,23,may,145,42,363,1,unknown,no
76,services,married,secondary,no,17435,no,yes,unknown,25,sep,914,17,66,25,unknown,no
49,student,single,tertiary,no,663,no,yes,cellular,4,jan,3747,5,230,15,unknown,yes
38,admin.,married,tertiary,no,6623,yes,no,unknown,25,apr,3040,33,382,20,unknown,no
57,retired,single,secondary,no,17546,yes,no,cellular,2,jul,1462,44,234,3,failure,no
44,self-employed,married,tertiary,no,6389,yes,no,cellular,2,jan,2289,25,153,21,failure,no
19,admin.,married,tertiary,no,19462,no,no,cellular,25,dec,580,7,11,14,unknown,no
56,housemaid,married,secondary,no,-1962,yes,no,unknown,15,nov,2734,34,36,9,unknown,yes
73,services,married,secondary,no,13044,yes,no,unknown,23,apr,1584,15,169,21,failure,no
30,retired,married,secondary,no,8318,yes,no,cellular,21,jun,482,13,312,5,unknown,no
73,housemaid,married,tertiary,no,6920,yes,no,cellular,21,oct,3179,32,11,6,unknown,yes
83,retired,married,secondary,no,17549,no,no,cellular,13,aug,1249,39,173,1,unknown,no
73,housemaid,single,tertiary,no,19163,no,no,cellular,25,jul,672,14,224,3,unknown,no
45,unemployed,married,primary,no,4186,yes,no,cellular,27,dec,630,20,154,14,unknown,no
81,self-employed,single,tertiary,no,10419,yes,yes,cellular,20,sep,2708,16,333,12,unknown,no
88,entrepreneur,married,tertiary,no,16508,yes,no,cellular,11,jul,661,30,6,8,unknown,no
81,student,single,secondary,no,12257,yes,no,unknown,14,mar,3503,41,235,4,unknown,no
73,admin.,divorced,secondary,no,2134,yes,no,cellular,17,oct,2852,19,37,16,unknown,no
58,management,married,primary,no,1771,yes,no,telephone,22,apr,3726,22,297,5,unknown,no
58,housemaid,divorced,tertiary,no,13311,no,yes,cellular,15,mar,2466,37,243,13,unknown,no
21,unemployed,married,tertiary,no,3538,yes,no,cellular,14,sep,987,10,122,4,failure,no
74,self-employed,married,secondary,no,14181,no,no,cellular,19,nov,3526,8,154,1,unknown,no
47,management,divorced,primary,no,1257,yes,no,cellular,31,nov,3231,29,393,13,unknown,no
63,admin.,married,secondary,no,4461,yes,no,cellular,30,aug,1546,14,297,18,unknown,no
73,unemployed,married,secondary,no,11775,no,no,cellular,2,oct,649,11,245,18,unknown,yes
48,management,married,secondary,no,11743,yes,no,cellular,4,sep,968,30,362,27,unknown,no
24,services,single,secondary,no,9398,yes,no,unknown,25,oct,2637,33,40,22,unknown,no
94,blue-collar,single,secondary,no,14044,no,no,cellular,8,oct,1100,42,264,12,unknown,no
71,student,married,secondary,no,19772,yes,no,telephone,12,feb,2556,34,107,20,unknown,no
25,retired,divorced,secondary,no,12772,yes,yes,cellular,31,may,440,39,225,11,unknown,no
72,retired,single,tertiary,no,5900,yes,no,unknown,13,may,3325,49,173,27,unknown,yes
86,technician,divorced,secondary,no,8790,yes,no,unknown,29,jul,920,37,104,24,unknown,no
61,services,married,tertiary,no,9505,no,no,unknown,23,apr,769,42,348,0,unknown,no
30,student,single,primary,no,15628,no,no,cellular,18,apr,1343,37,337,2,unknown,no
37,blue-collar,single,secondary,no,10279,yes,no,cellular,17,aug,1826,5,181,9,unknown,no
49,technician,married,tertiary,no,-1343,no,no,cellular,13,jan,262,41,92,7,unknown,no
77,management,divorced,primary,no,9157,no,no,cellular,12,jun,3668,43,118,12,unknown,no
67,technician,married,secondary,no,16083,no,yes,cellular,7,sep,3729,47,120,18,unknown,no
44,housemaid,married,primary,no,18840,no,no,cellular,28,feb,3906,5,186,2,unknown,yes
42,services,divorced,secondary,yes,12525,no,no,unknown,26,may,1577,17,268,23,unknown,no
69,unemployed,divorced,tertiary,no,10616,yes,no,cellular,16,oct,3445,19,341,25,failure,no
85,unemployed,married,primary,no,3963,yes,no,cellular,14,oct,2684,46,15,2,success,yes
38,blue-collar,married,primary,no,11997,yes,yes,cellular,5,sep,3238,26,31,26,unknown,no
35,admin.,single,tertiary,no,2535,no,no,cellular,11,nov,3824,2,345,17,unknown,no
56,student,divorced,secondary,no,12580,yes,no,cellular,24,dec,2506,14,94,2,unknown,yes
32,unemployed,single,secondary,no,13664,no,yes,cellular,21,apr,998,28,105,28,unknown,no
70,services,single,tertiary,no,9818,yes,no,unknown,26,sep,3351,4,373,11,unknown,no
55,self-employed,single,secondary,no,-24,no,no,unknown,21,aug,699,3,174,1,unknown,no
65,retired,married,tertiary,no,1669,no,no,cellular,31,sep,2349,15,368,29,unknown,no
69,self-employed,divorced,tertiary,no,18576,no,no,unknown,8,feb,3602,22,325,7,unknown,no
89,technician,married,secondary,no,12287,no,yes,unknown,9,oct,1603,48,290,27,failure,no
45,entrepreneur,single,secondary,no,-1063,no,no,cellular,18,may,1241,42,330,20,unknown,no
33,housemaid,married,secondary,no,19980,yes,no,cellular,8,oct,1125,19,36,13,unknown,no
33,entrepreneur,married,tertiary,no,15673,no,no,unknown,7,sep,2601,34,21,18,failure,yes
52,services,single,secondary,no,2670,yes,no,cellular,8,may,2335,10,396,10,unknown,yes
34,entrepreneur,divorced,tertiary,no,16534,no,yes,telephone,15,dec,1190,34,399,15,unknown,no
90,self-employed,single,tertiary,no,5421,yes,no,cellular,31,apr,2668,16,217,13,unknown,yes
69,admin.,single,tertiary,no,13814,yes,no,cellular,19,aug,1005,37,85,7,success,no
29,services,married,tertiary,no,10953,no,no,cellular,4,jun,35,36,315,29,unknown,no
65,retired,single,tertiary,no,-484,no,no,telephone,7,feb,743,49,41,23,unknown,no
39,blue-collar,married,tertiary,no,11572,yes,no,cellular,21,aug,1764,45,140,26,unknown,no
66,services,married,secondary,no,8274,yes,no,telephone,23,dec,352,22,214,19,unknown,no
69,management,married,tertiary,no,-596,no,no,cellular,22,may,3747,32,159,13,unknown,no
18,retired,single,tertiary,no,18876,yes,no,unknown,4,jul,1922,44,278,24,unknown,no
83,services,divorced,secondary,no,4170,yes,no,cellular,15,apr,72,17,170,11,unknown,no
81,management,single,primary,no,353,no,no,unknown,2,sep,2695,9,159,16,failure,no
25,retired,married,secondary,no,9999,yes,no,telephone,12,feb,1376,33,239,22,unknown,no
42,technician,married,primary,no,8938,no,no,cellular,6,dec,1914,33,357,11,unknown,no
83,unemployed,married,secondary,no,-1420,yes,no,cellular,6,oct,1093,2,155,20,unknown,yes
90,housemaid,married,secondary,no,17713,yes,no,cellular,14,sep,2472,14,231,11,unknown,no
90,unemployed,married,tertiary,no,6293,no,no,cellular,6,apr,3046,37,221,11,failure,no
94,self-employed,single,secondary,no,2550,no,no,cellular,1,jun,707,33,336,6,unknown,no
87,blue-collar,divorced,tertiary,no,10480,no,no,telephone,6,may,1804,1,169,9,unknown,no
68,unemployed,married,primary,no,17347,no,no,cellular,18,mar,2608,47,284,29,unknown,no
70,student,married,secondary,no,-1702,yes,no,cellular,26,jul,2875,22,385,15,unknown,no
32,services,single,secondary,no,2116,yes,no,cellular,21,apr,3713,30,242,26,unknown,no
67,student,single,secondary,no,14428,no,no,cellular,16,jan,955,27,357,23,unknown,no
88,technician,single,tertiary,no,5647,yes,no,cellular,23,aug,2564,33,161,2,unknown,no
92,entrepreneur,married,tertiary,no,543,yes,no,cellular,26,mar,2475,16,113,29,unknown,no
55,self-employed,married,tertiary,no,18243,yes,no,unknown,1,jun,3610,10,365,2,unknown,no
57,unemployed,divorced,secondary,no,2778,yes,no,cellular,21,dec,159,27,267,0,unknown,no
83,admin.,married,tertiary,no,12558,yes,yes,cellular,25,feb,2196,37,90,4,other,yes
56,blue-collar,single,secondary,no,18778,yes,no,cellular,19,sep,2823,2,295,7,unknown,no
91,entrepreneur,married,primary,no,17936,no,no,cellular,29,apr,3301,30,356,16,unknown,no
34,housemaid,married,tertiary,no,13383,yes,no,cellular,18,jul,1735,46,307,15,unknown,no
24,services,single,tertiary,no,17539,no,yes,unknown,26,sep,1585,43,317,15,unknown,no
56,technician,married,secondary,no,14671,yes,no,cellular,2,nov,66,19,324,17,unknown,no
85,retired,single,tertiary,no,18089,no,no,cellular,19,mar,3061,19,365,17,failure,no
52,unemployed,married,tertiary,no,-1484,no,yes,cellular,17,mar,3883,35,316,13,unknown,no
68,admin.,divorced,secondary,no,201,yes,no,cellular,18,mar,2428,11,339,11,failure,no
64,blue-collar,married,secondary,no,4577,yes,no,cellular,22,may,57,32,301,9,unknown,no
53,housemaid,married,tertiary,no,10629,no,no,cellular,24,oct,3330,16,232,1,unknown,yes
81,unemployed,married,tertiary,no,6102,yes,no,cellular,4,jun,341,17,71,20,failure,no
30,housemaid,single,secondary,no,1658,yes,no,cellular,30,mar,3909,29,106,25,unknown,yes
35,entrepreneur,single,secondary,no,4922,yes,no,unknown,31,oct,1153,20,49,22,success,yes
38,student,married,secondary,no,2286,yes,no,cellular,18,sep,2774,36,360,27,unknown,no
82,entrepreneur,married,secondary,no,1936,yes,no,cellular,5,jan,1195,47,1,2,success,no
25,self-employed,single,secondary,no,-1010,yes,no,telephone,29,jul,2817,24,65,0,unknown,no
65,unemployed,single,secondary,no,19355,yes,no,cellular,12,nov,2661,43,357,8,unknown,yes
60,technician,single,secondary,no,5721,no,no,cellular,15,sep,1232,48,170,24,unknown,no
70,blue-collar,single,tertiary,no,16235,no,no,telephone,15,may,3874,4,214,3,unknown,no
44,retired,married,tertiary,no,6189,yes,yes,unknown,3,mar,2401,5,137,20,unknown,no
36,retired,married,tertiary,no,709,yes,no,cellular,21,oct,1494,19,364,15,unknown,no
40,services,married,tertiary,no,18391,no,no,cellular,3,apr,1821,48,180,3,unknown,no
67,services,divorced,tertiary,no,17005,no,no,cellular,11,aug,115,24,347,23,unknown,no
68,blue-collar,married,secondary,no,11566,no,no,cellular,20,dec,3335,48,210,16,unknown,yes
60,unemployed,married,tertiary,no,178,yes,no,unknown,21,mar,661,1,283,14,unknown,no
68,unemployed,divorced,primary,no,-1162,yes,no,unknown,14,may,3883,35,383,3,unknown,no
86,entrepreneur,married,secondary,no,11688,no,no,cellular,7,dec,1465,2,1,3,unknown,no
58,admin.,single,secondary,no,7747,yes,no,cellular,18,mar,3619,10,156,11,unknown,no
89,services,single,secondary,no,19318,no,yes,unknown,6,dec,2500,6,307,2,unknown,no
28,admin.,divorced,secondary,no,7625,no,no,cellular,22,jun,1868,40,141,19,unknown,no
69,unemployed,married,tertiary,no,6104,no,no,telephone,6,dec,3548,38,27,22,success,yes
40,services,married,secondary,no,12978,no,no,cellular,23,jan,2334,20,256,4,failure,no
66,retired,divorced,tertiary,no,5338,yes,yes,cellular,11,jul,3374,19,299,18,unknown,no
55,housemaid,married,secondary,no,-832,yes,no,cellular,3,nov,1016,48,247,29,unknown,no
64,services,married,tertiary,no,13187,yes,no,cellular,29,jun,310,36,335,5,unknown,no
89,unemployed,single,secondary,no,-1053,no,no,cellular,21,dec,207,48,84,27,unknown,no
24,unemployed,married,secondary,no,-1840,yes,no,unknown,14,jun,2665,29,242,25,unknown,no
83,housemaid,divorced,secondary,no,9323,yes,no,cellular,12,mar,2493,41,205,8,unknown,no
94,admin.,single,tertiary,no,12550,no,no,cellular,25,jan,2717,24,272,2,unknown,yes
79,blue-collar,married,secondary,no,627,yes,no,cellular,30,nov,632,9,270,1,unknown,no
46,housemaid,married,secondary,no,14232,no,no,cellular,14,jan,2102,32,47,24,unknown,yes
55,retired,married,primary,no,16919,no,no,cellular,15,jul,2959,40,45,20,failure,no
50,student,married,secondary,no,16656,yes,no,unknown,31,apr,3083,5,176,9,unknown,no
46,unemployed,single,tertiary,no,17847,yes,no,cellular,25,jun,656,21,269,4,failure,no
40,technician,married,primary,no,19188,yes,yes,unknown,23,apr,1423,17,227,28,other,no
20,retired,married,secondary,no,14544,yes,no,cellular,9,aug,1931,24,386,6,unknown,no
62,admin.,divorced,tertiary,no,16168,no,yes,cellular,19,dec,3719,27,355,14,unknown,no
25,housemaid,married,secondary,no,17566,yes,no,cellular,12,sep,3027,48,253,1,unknown,no
46,unemployed,married,secondary,no,12880,yes,no,unknown,7,feb,2562,18,245,9,other,no
19,unemployed,divorced,secondary,no,18008,yes,no,cellular,17,jan,1679,22,389,10,other,no
67,housemaid,married,secondary,no,9936,no,no,unknown,14,jan,3613,6,381,20,unknown,no
82,blue-collar,divorced,primary,no,16411,no,no,cellular,29,dec,236,28,21,23,unknown,no
37,student,single,secondary,no,10198,yes,no,unknown,15,dec,3350,42,21,7,unknown,no
69,housemaid,single,secondary,no,6376,yes,no,cellular,14,jul,347,20,223,25,unknown,no
54,services,single,tertiary,no,-104,no,no,cellular,23,feb,2674,16,346,22,unknown,no
89,management,married,tertiary,no,9487,no,no,cellular,19,mar,3175,19,198,20,failure,yes
44,blue-collar,single,tertiary,no,404,no,no,cellular,19,dec,629,8,230,11,unknown,no
64,management,single,secondary,no,16923,yes,no,cellular,14,apr,1540,18,331,3,unknown,no
23,admin.,married,secondary,no,15116,yes,no,cellular,23,sep,2003,37,335,27,unknown,yes
77,entrepreneur,married,secondary,no,7813,no,no,cellular,8,oct,3943,45,229,28,unknown,no
62,retired,divorced,secondary,no,-1423,yes,no,cellular,13,feb,1271,47,196,12,unknown,no
61,self-employed,married,secondary,no,16545,yes,no,cellular,4,oct,363,31,233,17,unknown,no
35,housemaid,single,tertiary,no,6569,yes,no,unknown,12,feb,2368,38,368,17,success,no
82,retired,single,secondary,no,18232,yes,no,cellular,1,jan,3704,2,290,26,success,yes
42,self-employed,married,secondary,no,15692,no,no,unknown,5,aug,285,32,264,2,unknown,yes
44,admin.,married,secondary,no,10384,no,no,unknown,26,aug,148,15,156,2,failure,no
24,admin.,married,tertiary,no,-1159,yes,no,cellular,4,may,1107,11,26,6,unknown,no
61,entrepreneur,married,secondary,no,16555,no,no,cellular,16,mar,2453,5,223,21,unknown,no
46,blue-collar,married,secondary,yes,4253,yes,no,cellular,25,jan,3025,42,201,16,unknown,yes
61,retired,single,tertiary,no,10340,yes,yes,telephone,19,feb,455,29,88,27,unknown,no
53,retired,single,primary,no,8827,yes,no,cellular,20,sep,1766,20,314,28,failure,no
36,housemaid,single,secondary,no,17769,no,no,telephone,26,aug,799,20,169,5,unknown,no
23,admin.,single,tertiary,no,2821,yes,no,unknown,19,oct,1184,18,293,15,unknown,no
42,self-employed,married,tertiary,no,15797,no,no,unknown,3,nov,1012,12,344,27,unknown,no
48,technician,single,primary,no,-1956,yes,no,cellular,16,apr,2831,49,387,4,unknown,no
26,entrepreneur,married,secondary,no,16070,yes,no,unknown,7,mar,2507,17,362,21,unknown,no
91,blue-collar,married,secondary,no,3236,no,yes,cellular,5,may,3621,4,179,23,unknown,yes
54,unemployed,married,secondary,no,4625,no,no,unknown,21,aug,1523,19,299,16,unknown,no
44,technician,married,secondary,no,17109,yes,yes,cellular,30,oct,2785,23,22,28,unknown,no
30,services,married,tertiary,no,6009,no,no,cellular,20,jun,2556,27,201,10,failure,no
58,management,married,secondary,no,2014,yes,no,cellular,26,oct,3725,42,325,21,unknown,no
83,entrepreneur,married,secondary,no,3780,no,no,cellular,29,nov,3875,46,76,11,unknown,no
41,self-employed,divorced,secondary,no,2595,no,no,cellular,24,apr,480,45,222,11,unknown,no
61,student,married,primary,no,6265,yes,no,unknown,1,aug,1686,14,324,3,unknown,no
77,technician,single,secondary,no,17402,no,no,cellular,11,apr,2161,4,187,8,unknown,no
26,self-employed,married,secondary,no,4292,no,no,cellular,25,may,2796,4,250,13,unknown,no
19,student,married,tertiary,no,-440,no,no,cellular,27,feb,1601,24,387,11,failure,no
73,housemaid,married,secondary,no,9324,yes,no,cellular,25,oct,2408,23,130,9,unknown,no
47,entrepreneur,married,secondary,no,9994,yes,no,cellular,27,apr,340,36,22,7,unknown,no
39,admin.,single,secondary,no,14856,no,yes,unknown,21,oct,2817,11,36,22,other,no
92,blue-collar,married,secondary,no,19819,no,no,cellular,17,oct,2010,33,17,2,unknown,yes
30,self-employed,married,secondary,no,217,no,no,telephone,28,mar,2808,38,354,26,unknown,no
88,retired,married,tertiary,no,8271,no,no,cellular,12,dec,3016,5,260,12,unknown,no
33,technician,married,tertiary,no,14436,yes,no,unknown,18,dec,2496,27,40,15,success,yes
62,retired,single,primary,no,987,no,no,cellular,2,aug,1866,37,347,24,failure,yes
82,self-employed,married,tertiary,no,6330,yes,no,telephone,31,aug,834,27,378,12,unknown,no
28,technician,married,secondary,no,16521,no,no,telephone,22,jul,1203,31,337,12,unknown,no
87,admin.,married,secondary,no,-1173,yes,no,cellular,10,jun,1725,12,71,18,unknown,yes
37,management,married,tertiary,no,8275,yes,no,cellular,25,sep,3478,47,139,21,other,no
80,management,married,secondary,no,13351,no,no,cellular,19,apr,1689,6,213,29,success,yes
29,housemaid,married,primary,no,14315,no,no,unknown,30,apr,3267,12,5,17,unknown,no
79,services,married,secondary,no,15632,no,no,cellular,16,jun,3537,14,118,7,unknown,no
59,management,single,secondary,no,2835,yes,no,cellular,8,jan,310,22,366,0,unknown,no
86,services,single,primary,no,11197,yes,no,cellular,2,feb,261,11,367,16,unknown,no
75,technician,married,secondary,no,6377,no,no,unknown,5,feb,1442,40,68,23,unknown,no
22,management,married,secondary,no,1442,yes,no,cellular,28,oct,405,39,394,8,unknown,no
44,self-employed,married,tertiary,no,5402,no,no,telephone,4,apr,2190,38,376,9,unknown,no
45,admin.,single,secondary,no,1193,no,no,cellular,21,may,341,13,76,8,unknown,no
43,self-employed,married,secondary,no,2928,no,no,telephone,4,feb,1339,6,275,11,other,no
66,self-employed,divorced,secondary,no,7604,yes,no,cellular,1,aug,3172,20,350,23,unknown,no
38,services,married,tertiary,no,13261,no,no,cellular,15,may,243,2,91,9,unknown,no
18,unemployed,married,secondary,no,11777,yes,no,unknown,13,aug,489,11,152,28,unknown,no
75,unemployed,single,tertiary,no,5596,yes,no,cellular,31,sep,11,8,367,7,other,no
72,blue-collar,married,secondary,no,17300,yes,no,cellular,17,nov,3310,30,17,3,failure,no
43,management,married,tertiary,no,2537,no,yes,unknown,6,sep,560,27,322,23,unknown,no
42,admin.,married,secondary,no,11932,yes,no,cellular,24,apr,41,4,34,13,unknown,no
